,MOVIE,DEPARTMENT,FULL_NAME,FIRST_NAME,IMDB,GENDER_PROB,GENDER_GUESS
8437,Zootopia,Animation Department_,Doug Bennett,Doug,http://www.imdb.com/name/nm0071724/?ref_=ttfc_fc_cr230#,1,male
8438,Zootopia,Animation Department_,Allen Blaisdell,Allen,http://www.imdb.com/name/nm0086418/?ref_=ttfc_fc_cr231#,0.99,male
8439,Zootopia,Animation Department_,Tony Bonilla,Tony,http://www.imdb.com/name/nm2254101/?ref_=ttfc_fc_cr232#,1,male
8440,Zootopia,Animation Department_,Blair Bradley,Blair,http://www.imdb.com/name/nm5032142/?ref_=ttfc_fc_cr233#,0.67,male
8441,Zootopia,Animation Department_,Jill Breznican,Jill,http://www.imdb.com/name/nm3741463/?ref_=ttfc_fc_cr234#,0,female
8442,Zootopia,Animation Department_,Paul Briggs,Paul,http://www.imdb.com/name/nm2128363/?ref_=ttfc_fc_cr235#,1,male
8443,Zootopia,Animation Department_,Darrin Butters,Darrin,http://www.imdb.com/name/nm1212591/?ref_=ttfc_fc_cr236#,0.98,male
8444,Zootopia,Animation Department_,Dong Joo Byun,Dong,http://www.imdb.com/name/nm5981613/?ref_=ttfc_fc_cr237#,0.89,male
8445,Zootopia,Animation Department_,Chris Capel,Chris,http://www.imdb.com/name/nm2416125/?ref_=ttfc_fc_cr238#,0.93,male
8446,Zootopia,Animation Department_,Tony Chau,Tony,http://www.imdb.com/name/nm6148232/?ref_=ttfc_fc_cr239#,1,male
8447,Zootopia,Animation Department_,Andrew Chesworth,Andrew,http://www.imdb.com/name/nm2314791/?ref_=ttfc_fc_cr240#,1,male
8448,Zootopia,Animation Department_,Youngjae Choi,Youngjae,http://www.imdb.com/name/nm1710146/?ref_=ttfc_fc_cr241#,1,male
8449,Zootopia,Animation Department_,Shawn Clark,Shawn,http://www.imdb.com/name/nm2500866/?ref_=ttfc_fc_cr242#,0.9,male
8450,Zootopia,Animation Department_,Christopher Cordingley,Christopher,http://www.imdb.com/name/nm2363495/?ref_=ttfc_fc_cr243#,1,male
8451,Zootopia,Animation Department_,Trent Correy,Trent,http://www.imdb.com/name/nm4383481/?ref_=ttfc_fc_cr244#,1,male
8452,Zootopia,Animation Department_,Mitchell Counsell,Mitchell,http://www.imdb.com/name/nm6072471/?ref_=ttfc_fc_cr245#,0.99,male
8453,Zootopia,Animation Department_,Patrick Danaher,Patrick,http://www.imdb.com/name/nm2424202/?ref_=ttfc_fc_cr246#,1,male
8454,Zootopia,Animation Department_,Marat Davletshin,Marat,http://www.imdb.com/name/nm3812740/?ref_=ttfc_fc_cr247#,1,male
8455,Zootopia,Animation Department_,Iker J. de los Mozos,Iker,http://www.imdb.com/name/nm2593496/?ref_=ttfc_fc_cr248#,1,male
8456,Zootopia,Animation Department_,Anthony de Rosa,Anthony,http://www.imdb.com/name/nm0211236/?ref_=ttfc_fc_cr249#,1,male
8457,Zootopia,Animation Department_,Riannon Delanoy,Riannon,http://www.imdb.com/name/nm4367514/?ref_=ttfc_fc_cr250#,NA,null
8458,Zootopia,Animation Department_,Kevin Deters,Kevin,http://www.imdb.com/name/nm2119461/?ref_=ttfc_fc_cr251#,1,male
8459,Zootopia,Animation Department_,Renato Dos Anjos,Renato,http://www.imdb.com/name/nm1113843/?ref_=ttfc_fc_cr252#,1,male
8460,Zootopia,Animation Department_,Don Dougherty,Don,http://www.imdb.com/name/nm0234837/?ref_=ttfc_fc_cr253#,0.99,male
8461,Zootopia,Animation Department_,Sara Drakeley,Sara,http://www.imdb.com/name/nm3873833/?ref_=ttfc_fc_cr254#,0.01,female
8462,Zootopia,Animation Department_,Daniel Edwards,Daniel,http://www.imdb.com/name/nm2186576/?ref_=ttfc_fc_cr255#,1,male
8463,Zootopia,Animation Department_,Moe El-Ali,Moe,http://www.imdb.com/name/nm2494794/?ref_=ttfc_fc_cr256#,0.74,male
8464,Zootopia,Animation Department_,Tom Ellery,Tom,http://www.imdb.com/name/nm0254085/?ref_=ttfc_fc_cr257#,1,male
8465,Zootopia,Animation Department_,Doug Engalla,Doug,http://www.imdb.com/name/nm0257005/?ref_=ttfc_fc_cr258#,1,male
8466,Zootopia,Animation Department_,Jeffrey Engel,Jeffrey,http://www.imdb.com/name/nm3798191/?ref_=ttfc_fc_cr259#,1,male
8467,Zootopia,Animation Department_,Nathan Engelhardt,Nathan,http://www.imdb.com/name/nm2920776/?ref_=ttfc_fc_cr260#,1,male
8468,Zootopia,Animation Department_,Erik Eulen,Erik,http://www.imdb.com/name/nm2913703/?ref_=ttfc_fc_cr261#,0.99,male
8469,Zootopia,Animation Department_,Christopher Evart,Christopher,http://www.imdb.com/name/nm4381578/?ref_=ttfc_fc_cr262#,1,male
8470,Zootopia,Animation Department_,Tamara Alejandra Faralla,Tamara,http://www.imdb.com/name/nm2752247/?ref_=ttfc_fc_cr263#,0,female
8471,Zootopia,Animation Department_,Isaak Fernandez,Isaak,http://www.imdb.com/name/nm3713184/?ref_=ttfc_fc_cr264#,1,male
8472,Zootopia,Animation Department_,Chadd Ferron,Chadd,http://www.imdb.com/name/nm1850010/?ref_=ttfc_fc_cr265#,1,male
8473,Zootopia,Animation Department_,Jason Figliozzi,Jason,http://www.imdb.com/name/nm3454662/?ref_=ttfc_fc_cr266#,1,male
8474,Zootopia,Animation Department_,Cory Rocco Florimonte,Cory,http://www.imdb.com/name/nm1275592/?ref_=ttfc_fc_cr267#,0.92,male
8475,Zootopia,Animation Department_,Andrew Ford,Andrew,http://www.imdb.com/name/nm4124243/?ref_=ttfc_fc_cr268#,1,male
8476,Zootopia,Animation Department_,Michael Franceschi,Michael,http://www.imdb.com/name/nm2778273/?ref_=ttfc_fc_cr269#,1,male
8477,Zootopia,Animation Department_,Jacob Frey,Jacob,http://www.imdb.com/name/nm3936469/?ref_=ttfc_fc_cr270#,1,male
8478,Zootopia,Animation Department_,Derek Friesenborg,Derek,http://www.imdb.com/name/nm1241315/?ref_=ttfc_fc_cr271#,1,male
8479,Zootopia,Animation Department_,Mario Furmanczyk,Mario,http://www.imdb.com/name/nm2437772/?ref_=ttfc_fc_cr272#,0.99,male
8480,Zootopia,Animation Department_,Christopher Otto Gallagher,Christopher,http://www.imdb.com/name/nm1223873/?ref_=ttfc_fc_cr273#,1,male
8481,Zootopia,Animation Department_,Jay Gambell,Jay,http://www.imdb.com/name/nm2197799/?ref_=ttfc_fc_cr274#,0.9,male
8482,Zootopia,Animation Department_,Jorge Garcia,Jorge,http://www.imdb.com/name/nm3701133/?ref_=ttfc_fc_cr275#,1,male
8483,Zootopia,Animation Department_,Jahkeeli Garnett,Jahkeeli,http://www.imdb.com/name/nm3047752/?ref_=ttfc_fc_cr276#,NA,null
8484,Zootopia,Animation Department_,Minor Gaytan,Minor,http://www.imdb.com/name/nm3620417/?ref_=ttfc_fc_cr277#,0.8,male
8485,Zootopia,Animation Department_,Logan Gloor,Logan,http://www.imdb.com/name/nm2992711/?ref_=ttfc_fc_cr278#,0.82,male
8486,Zootopia,Animation Department_,Daniel Gonzales,Daniel,http://www.imdb.com/name/nm3870234/?ref_=ttfc_fc_cr279#,1,male
8487,Zootopia,Animation Department_,Troy Griffin,Troy,http://www.imdb.com/name/nm1454575/?ref_=ttfc_fc_cr280#,1,male
8488,Zootopia,Animation Department_,Michael Guttman,Michael,http://www.imdb.com/name/nm1223970/?ref_=ttfc_fc_cr281#,1,male
8489,Zootopia,Animation Department_,Jennifer Hager,Jennifer,http://www.imdb.com/name/nm3732817/?ref_=ttfc_fc_cr282#,0,female
8490,Zootopia,Animation Department_,Jason Hand,Jason,http://www.imdb.com/name/nm2911364/?ref_=ttfc_fc_cr283#,1,male
8491,Zootopia,Animation Department_,Dave Hardin,Dave,http://www.imdb.com/name/nm1578395/?ref_=ttfc_fc_cr284#,1,male
8492,Zootopia,Animation Department_,Kim Hazel,Kim,http://www.imdb.com/name/nm3277634/?ref_=ttfc_fc_cr285#,0.12,female
8493,Zootopia,Animation Department_,Juan E. Hernandez,Juan,http://www.imdb.com/name/nm3354996/?ref_=ttfc_fc_cr286#,0.99,male
8494,Zootopia,Animation Department_,Jason Herschaft,Jason,http://www.imdb.com/name/nm0380850/?ref_=ttfc_fc_cr287#,1,male
8495,Zootopia,Animation Department_,Ryan Hobbiebrunken,Ryan,http://www.imdb.com/name/nm3067854/?ref_=ttfc_fc_cr288#,0.99,male
8496,Zootopia,Animation Department_,Mary Howie,Mary,http://www.imdb.com/name/nm3632396/?ref_=ttfc_fc_cr289#,0,female
8497,Zootopia,Animation Department_,Robert Christian Huth,Robert,http://www.imdb.com/name/nm2950964/?ref_=ttfc_fc_cr290#,1,male
8498,Zootopia,Animation Department_,Andrew Jennings,Andrew,http://www.imdb.com/name/nm3729349/?ref_=ttfc_fc_cr291#,1,male
8499,Zootopia,Animation Department_,Darrell W. Johnson,Darrell,http://www.imdb.com/name/nm1934002/?ref_=ttfc_fc_cr292#,1,male
8500,Zootopia,Animation Department_,Sarah Kambara,Sarah,http://www.imdb.com/name/nm6396814/?ref_=ttfc_fc_cr293#,0,female
8501,Zootopia,Animation Department_,William D. Kastak,William,http://www.imdb.com/name/nm1499531/?ref_=ttfc_fc_cr294#,1,male
8502,Zootopia,Animation Department_,Morgan Kelly,Morgan,http://www.imdb.com/name/nm2084816/?ref_=ttfc_fc_cr295#,0.36,female
8503,Zootopia,Animation Department_,Brian Kesinger,Brian,http://www.imdb.com/name/nm1293044/?ref_=ttfc_fc_cr296#,1,male
8504,Zootopia,Animation Department_,Tamara Khalaf,Tamara,http://www.imdb.com/name/nm1126384/?ref_=ttfc_fc_cr297#,0,female
8505,Zootopia,Animation Department_,Michael Kiely,Michael,http://www.imdb.com/name/nm0452493/?ref_=ttfc_fc_cr298#,1,male
8506,Zootopia,Animation Department_,Bert Klein,Bert,http://www.imdb.com/name/nm0458668/?ref_=ttfc_fc_cr299#,0.96,male
8507,Zootopia,Animation Department_,Mike Klim,Mike,http://www.imdb.com/name/nm4189042/?ref_=ttfc_fc_cr300#,1,male
8508,Zootopia,Animation Department_,Jackie Koehler,Jackie,http://www.imdb.com/name/nm2843489/?ref_=ttfc_fc_cr301#,0.05,female
8509,Zootopia,Animation Department_,Dave K. Komorowski,Dave,http://www.imdb.com/name/nm1629583/?ref_=ttfc_fc_cr302#,1,male
8510,Zootopia,Animation Department_,Nancy Kruse,Nancy,http://www.imdb.com/name/nm0472866/?ref_=ttfc_fc_cr303#,0,female
8511,Zootopia,Animation Department_,Tyler Kupferer,Tyler,http://www.imdb.com/name/nm3435341/?ref_=ttfc_fc_cr304#,0.98,male
8512,Zootopia,Animation Department_,Andrew Lawson,Andrew,http://www.imdb.com/name/nm1719582/?ref_=ttfc_fc_cr305#,1,male
8513,Zootopia,Animation Department_,Tracy Ann Leach,Tracy,http://www.imdb.com/name/nm9319922/?ref_=ttfc_fc_cr306#,0.05,female
8514,Zootopia,Animation Department_,Hyun Min Lee,Hyun,http://www.imdb.com/name/nm2774645/?ref_=ttfc_fc_cr307#,0.63,male
8515,Zootopia,Animation Department_,Kevin Lee,Kevin,http://www.imdb.com/name/nm0497680/?ref_=ttfc_fc_cr308#,1,male
8516,Zootopia,Animation Department_,Matt Lee,Matt,http://www.imdb.com/name/nm2921245/?ref_=ttfc_fc_cr309#,1,male
8517,Zootopia,Animation Department_,Kira Lehtomaki,Kira,http://www.imdb.com/name/nm3166032/?ref_=ttfc_fc_cr310#,0.09,female
8518,Zootopia,Animation Department_,Hubert Leo,Hubert,http://www.imdb.com/name/nm4129691/?ref_=ttfc_fc_cr311#,0.99,male
8519,Zootopia,Animation Department_,David Lisbe,David,http://www.imdb.com/name/nm4426845/?ref_=ttfc_fc_cr312#,1,male
8520,Zootopia,Animation Department_,Cory Loftis,Cory,http://www.imdb.com/name/nm5602001/?ref_=ttfc_fc_cr313#,0.92,male
8521,Zootopia,Animation Department_,Kevin MacLean,Kevin,http://www.imdb.com/name/nm0533790/?ref_=ttfc_fc_cr314#,1,male
8522,Zootopia,Animation Department_,Jason MacLeod,Jason,http://www.imdb.com/name/nm0533900/?ref_=ttfc_fc_cr315#,1,male
8523,Zootopia,Animation Department_,Lauren MacMullan,Lauren,http://www.imdb.com/name/nm0534041/?ref_=ttfc_fc_cr316#,0,female
8524,Zootopia,Animation Department_,Steve Markowski,Steve,http://www.imdb.com/name/nm0548757/?ref_=ttfc_fc_cr317#,1,male
8525,Zootopia,Animation Department_,Irene Matar,Irene,http://www.imdb.com/name/nm2911710/?ref_=ttfc_fc_cr318#,0,female
8526,Zootopia,Animation Department_,Joseph Mateo,Joseph,http://www.imdb.com/name/nm1853872/?ref_=ttfc_fc_cr319#,0.99,male
8527,Zootopia,Animation Department_,Leonardo Matsuda,Leonardo,http://www.imdb.com/name/nm3596998/?ref_=ttfc_fc_cr320#,1,male
8528,Zootopia,Animation Department_,Kelly McClanahan,Kelly,http://www.imdb.com/name/nm5399728/?ref_=ttfc_fc_cr321#,0.06,female
8529,Zootopia,Animation Department_,Peter Megow,Peter,http://www.imdb.com/name/nm0576350/?ref_=ttfc_fc_cr322#,1,male
8530,Zootopia,Animation Department_,Brian Menz,Brian,http://www.imdb.com/name/nm1647946/?ref_=ttfc_fc_cr323#,1,male
8531,Zootopia,Animation Department_,Matthew Meyer,Matthew,http://www.imdb.com/name/nm2205851/?ref_=ttfc_fc_cr324#,1,male
8532,Zootopia,Animation Department_,Natt Mintrasak,Natt,http://www.imdb.com/name/nm3442185/?ref_=ttfc_fc_cr325#,0.11,female
8533,Zootopia,Animation Department_,Mark Mitchell,Mark,http://www.imdb.com/name/nm0593572/?ref_=ttfc_fc_cr326#,1,male
8534,Zootopia,Animation Department_,Terry Moews,Terry,http://www.imdb.com/name/nm0595548/?ref_=ttfc_fc_cr327#,0.78,male
8535,Zootopia,Animation Department_,Rick Moore,Rick,http://www.imdb.com/name/nm1290618/?ref_=ttfc_fc_cr328#,1,male
8536,Zootopia,Animation Department_,Mike Navarro,Mike,http://www.imdb.com/name/nm1511343/?ref_=ttfc_fc_cr329#,1,male
8537,Zootopia,Animation Department_,Maia Neubig,Maia,http://www.imdb.com/name/nm4879453/?ref_=ttfc_fc_cr330#,0.02,female
8538,Zootopia,Animation Department_,Prothais Nicolas,Prothais,http://www.imdb.com/name/nm2886580/?ref_=ttfc_fc_cr331#,NA,null
8539,Zootopia,Animation Department_,Hyrum Osmond,Hyrum,http://www.imdb.com/name/nm3202833/?ref_=ttfc_fc_cr332#,NA,null
8540,Zootopia,Animation Department_,Allen Ostergar,Allen,http://www.imdb.com/name/nm8446582/?ref_=ttfc_fc_cr333#,0.99,male
8541,Zootopia,Animation Department_,Ivan Oviedo,Ivan,http://www.imdb.com/name/nm3502575/?ref_=ttfc_fc_cr334#,1,male
8542,Zootopia,Animation Department_,Ryan Page,Ryan,http://www.imdb.com/name/nm1829358/?ref_=ttfc_fc_cr335#,0.99,male
8543,Zootopia,Animation Department_,Luis San Juan Pallares,Luis,http://www.imdb.com/name/nm2778578/?ref_=ttfc_fc_cr336#,1,male
8544,Zootopia,Animation Department_,Zach Parrish,Zach,http://www.imdb.com/name/nm2740450/?ref_=ttfc_fc_cr337#,0.99,male
8545,Zootopia,Animation Department_,Daniel Mart<ea>n Peixe,Daniel,http://www.imdb.com/name/nm2045917/?ref_=ttfc_fc_cr338#,1,male
8546,Zootopia,Animation Department_,Scott Peters,Scott,http://www.imdb.com/name/nm5202842/?ref_=ttfc_fc_cr339#,1,male
8547,Zootopia,Animation Department_,Navin Pinto,Navin,http://www.imdb.com/name/nm1360530/?ref_=ttfc_fc_cr340#,0.96,male
8548,Zootopia,Animation Department_,Tom Pniewski,Tom,http://www.imdb.com/name/nm0687773/?ref_=ttfc_fc_cr341#,1,male
8549,Zootopia,Animation Department_,Bobby Pontillas,Bobby,http://www.imdb.com/name/nm4668167/?ref_=ttfc_fc_cr342#,0.96,male
8550,Zootopia,Animation Department_,Eric Provan,Eric,http://www.imdb.com/name/nm2846786/?ref_=ttfc_fc_cr343#,1,male
8551,Zootopia,Animation Department_,Nicklas Puetz,Nicklas,http://www.imdb.com/name/nm3199042/?ref_=ttfc_fc_cr344#,1,male
8552,Zootopia,Animation Department_,Mitja Rabar,Mitja,http://www.imdb.com/name/nm3013066/?ref_=ttfc_fc_cr345#,1,male
8553,Zootopia,Animation Department_,Svetla Radivoeva,Svetla,http://www.imdb.com/name/nm2867054/?ref_=ttfc_fc_cr346#,0,female
8554,Zootopia,Animation Department_,Joel Reid,Joel,http://www.imdb.com/name/nm0717304/?ref_=ttfc_fc_cr347#,0.99,male
8555,Zootopia,Animation Department_,Olun Riley,Olun,http://www.imdb.com/name/nm0727135/?ref_=ttfc_fc_cr348#,NA,null
8556,Zootopia,Animation Department_,John Ripa,John,http://www.imdb.com/name/nm0727960/?ref_=ttfc_fc_cr349#,0.99,male
8557,Zootopia,Animation Department_,Jason M. Robinson,Jason,http://www.imdb.com/name/nm6978588/?ref_=ttfc_fc_cr350#,1,male
8558,Zootopia,Animation Department_,Carlos A. Romero,Carlos,http://www.imdb.com/name/nm8477953/?ref_=ttfc_fc_cr351#,1,male
8559,Zootopia,Animation Department_,Rachel Rubenstein,Rachel,http://www.imdb.com/name/nm5693235/?ref_=ttfc_fc_cr352#,0,female
8560,Zootopia,Animation Department_,Jorge Ruiz,Jorge,http://www.imdb.com/name/nm4108236/?ref_=ttfc_fc_cr353#,1,male
8561,Zootopia,Animation Department_,Brian D. Scott,Brian,http://www.imdb.com/name/nm2611754/?ref_=ttfc_fc_cr354#,1,male
8562,Zootopia,Animation Department_,Chad Sellers,Chad,http://www.imdb.com/name/nm2185957/?ref_=ttfc_fc_cr355#,1,male
8563,Zootopia,Animation Department_,Armand Serrano,Armand,http://www.imdb.com/name/nm2091414/?ref_=ttfc_fc_cr356#,1,male
8564,Zootopia,Animation Department_,Benson Shum,Benson,http://www.imdb.com/name/nm2261413/?ref_=ttfc_fc_cr357#,0.98,male
8565,Zootopia,Animation Department_,Brian Silva,Brian,http://www.imdb.com/name/nm2047271/?ref_=ttfc_fc_cr358#,1,male
8566,Zootopia,Animation Department_,Justin Sklar,Justin,http://www.imdb.com/name/nm5188430/?ref_=ttfc_fc_cr359#,1,male
8567,Zootopia,Animation Department_,Josh Slice,Josh,http://www.imdb.com/name/nm5921516/?ref_=ttfc_fc_cr360#,1,male
8568,Zootopia,Animation Department_,Tony Smeed,Tony,http://www.imdb.com/name/nm3349820/?ref_=ttfc_fc_cr361#,1,male
8569,Zootopia,Animation Department_,Marc Smith,Marc,http://www.imdb.com/name/nm0809205/?ref_=ttfc_fc_cr362#,1,male
8570,Zootopia,Animation Department_,Mitchell Allen Snary,Mitchell,http://www.imdb.com/name/nm1277514/?ref_=ttfc_fc_cr363#,0.99,male
8571,Zootopia,Animation Department_,Alexander Snow,Alexander,http://www.imdb.com/name/nm3502566/?ref_=ttfc_fc_cr364#,1,male
8572,Zootopia,Animation Department_,Jeff Snow,Jeff,http://www.imdb.com/name/nm0811279/?ref_=ttfc_fc_cr365#,1,male
8573,Zootopia,Animation Department_,Mariel Song,Mariel,http://www.imdb.com/name/nm7969096/?ref_=ttfc_fc_cr366#,0,female
8574,Zootopia,Animation Department_,Lindsey St. Pierre,Lindsey,http://www.imdb.com/name/nm5844648/?ref_=ttfc_fc_cr367#,0.02,female
8575,Zootopia,Animation Department_,Matt Steele,Matt,http://www.imdb.com/name/nm1230121/?ref_=ttfc_fc_cr368#,1,male
8576,Zootopia,Animation Department_,David Stodolny,David,http://www.imdb.com/name/nm1417098/?ref_=ttfc_fc_cr369#,1,male
8577,Zootopia,Animation Department_,Wes Storhoff,Wes,http://www.imdb.com/name/nm4347210/?ref_=ttfc_fc_cr370#,1,male
8578,Zootopia,Animation Department_,David J. Suroviec,David,http://www.imdb.com/name/nm4863852/?ref_=ttfc_fc_cr371#,1,male
8579,Zootopia,Animation Department_,Matsune Suzuki,Matsune,http://www.imdb.com/name/nm0840637/?ref_=ttfc_fc_cr372#,NA,null
8580,Zootopia,Animation Department_,Michael Talarico,Michael,http://www.imdb.com/name/nm0847821/?ref_=ttfc_fc_cr373#,1,male
8581,Zootopia,Animation Department_,Philip To,Philip,http://www.imdb.com/name/nm2788933/?ref_=ttfc_fc_cr374#,1,male
8582,Zootopia,Animation Department_,Lissa Treiman,Lissa,http://www.imdb.com/name/nm5284285/?ref_=ttfc_fc_cr375#,0.05,female
8583,Zootopia,Animation Department_,Mary Twohig,Mary,http://www.imdb.com/name/nm3543667/?ref_=ttfc_fc_cr376#,0,female
8584,Zootopia,Animation Department_,Wayne Unten,Wayne,http://www.imdb.com/name/nm3389669/?ref_=ttfc_fc_cr377#,1,male
8585,Zootopia,Animation Department_,Rebecca Vallera-Thompson,Rebecca,http://www.imdb.com/name/nm4821593/?ref_=ttfc_fc_cr378#,0,female
8586,Zootopia,Animation Department_,Richard Van Cleave Jr.,Richard,http://www.imdb.com/name/nm2178179/?ref_=ttfc_fc_cr379#,1,male
8587,Zootopia,Animation Department_,Kendra Vander Vliet,Kendra,http://www.imdb.com/name/nm3582477/?ref_=ttfc_fc_cr380#,0,female
8588,Zootopia,Animation Department_,Fawn Veerasunthorn,Fawn,http://www.imdb.com/name/nm3086932/?ref_=ttfc_fc_cr381#,0.03,female
8589,Zootopia,Animation Department_,Vitor Vilela,Vitor,http://www.imdb.com/name/nm3221273/?ref_=ttfc_fc_cr382#,1,male
8590,Zootopia,Animation Department_,Amanda Wagner,Amanda,http://www.imdb.com/name/nm4252199/?ref_=ttfc_fc_cr383#,0,female
8591,Zootopia,Animation Department_,David Wainstain,David,http://www.imdb.com/name/nm0906518/?ref_=ttfc_fc_cr384#,1,male
8592,Zootopia,Animation Department_,Gina Warr,Gina,http://www.imdb.com/name/nm0912677/?ref_=ttfc_fc_cr385#,0,female
8593,Zootopia,Animation Department_,Justin Weber,Justin,http://www.imdb.com/name/nm3554172/?ref_=ttfc_fc_cr386#,1,male
8594,Zootopia,Animation Department_,Dean Wellins,Dean,http://www.imdb.com/name/nm0920031/?ref_=ttfc_fc_cr387#,0.96,male
8595,Zootopia,Animation Department_,Stevie Wermers,Stevie,http://www.imdb.com/name/nm1850798/?ref_=ttfc_fc_cr388#,0.68,male
8596,Zootopia,Animation Department_,Geoff Wheeler,Geoff,http://www.imdb.com/name/nm2603077/?ref_=ttfc_fc_cr389#,0.99,male
8597,Zootopia,Animation Department_,Chris Williams,Chris,http://www.imdb.com/name/nm0930261/?ref_=ttfc_fc_cr390#,0.93,male
8598,Zootopia,Animation Department_,Jeff Williams,Jeff,http://www.imdb.com/name/nm4465021/?ref_=ttfc_fc_cr391#,1,male
8599,Zootopia,Animation Department_,Mark Williams,Mark,http://www.imdb.com/name/nm0931258/?ref_=ttfc_fc_cr392#,1,male
8600,Zootopia,Animation Department_,Elizabeth Willy,Elizabeth,http://www.imdb.com/name/nm5994943/?ref_=ttfc_fc_cr393#,0,female
8601,Zootopia,Animation Department_,Rebecca Wilson Bresee,Rebecca,http://www.imdb.com/name/nm2517731/?ref_=ttfc_fc_cr394#,0,female
8602,Zootopia,Animation Department_,John Wong,John,http://www.imdb.com/name/nm1414717/?ref_=ttfc_fc_cr395#,0.99,male
8603,Zootopia,Animation Department_,Michael Woodside,Michael,http://www.imdb.com/name/nm3218289/?ref_=ttfc_fc_cr396#,1,male
8604,Zootopia,Animation Department_,Nara Youn,Nara,http://www.imdb.com/name/nm2955827/?ref_=ttfc_fc_cr397#,0.09,female
8605,Zootopia,Animation Department_,Diana Jiang Zeng,Diana,http://www.imdb.com/name/nm2326750/?ref_=ttfc_fc_cr398#,0.01,female
8606,Zootopia,Animation Department_,Shaofu Zhang,Shaofu,http://www.imdb.com/name/nm4521526/?ref_=ttfc_fc_cr399#,NA,null
8607,Zootopia,Casting Department_,Terri Douglas,Terri,http://www.imdb.com/name/nm0235261/?ref_=ttfc_fc_cr400#,0,female
8608,Zootopia,Casting Department_,Sarah Raoufpur,Sarah,http://www.imdb.com/name/nm5471679/?ref_=ttfc_fc_cr401#,0,female
8609,Zootopia,Casting Department_,Cymbre Walk,Cymbre,http://www.imdb.com/name/nm2064023/?ref_=ttfc_fc_cr402#,NA,null
8610,Zootopia,Editorial Department_,Adam DesCombes,Adam,http://www.imdb.com/name/nm2227694/?ref_=ttfc_fc_cr403#,1,male
8611,Zootopia,Editorial Department_,Brian Estrada,Brian,http://www.imdb.com/name/nm7965581/?ref_=ttfc_fc_cr404#,1,male
8612,Zootopia,Editorial Department_,Michael Lafuente,Michael,http://www.imdb.com/name/nm1718704/?ref_=ttfc_fc_cr405#,1,male
8613,Zootopia,Editorial Department_,Eliot Milbourn,Eliot,http://www.imdb.com/name/nm2986171/?ref_=ttfc_fc_cr406#,0.96,male
8614,Zootopia,Editorial Department_,Kevin Oliver,Kevin,http://www.imdb.com/name/nm6653286/?ref_=ttfc_fc_cr407#,1,male
8615,Zootopia,Editorial Department_,Pace Paulsen,Pace,http://www.imdb.com/name/nm0667322/?ref_=ttfc_fc_cr408#,0.83,male
8616,Zootopia,Editorial Department_,Kevin Reeves,Kevin,http://www.imdb.com/name/nm4961442/?ref_=ttfc_fc_cr409#,1,male
8617,Zootopia,Editorial Department_,David A. Thibodeau,David,http://www.imdb.com/name/nm7961479/?ref_=ttfc_fc_cr410#,1,male
8618,Zootopia,Editorial Department_,Michael Weissman,Michael,http://www.imdb.com/name/nm4762809/?ref_=ttfc_fc_cr411#,1,male
8619,Zootopia,Editorial Department_,John Wheeler,John,http://www.imdb.com/name/nm4961530/?ref_=ttfc_fc_cr412#,0.99,male
8620,Zootopia,Editorial Department_,Stephen W. Potter,Stephen,http://www.imdb.com/name/nm2629157/?ref_=ttfc_fc_cr413#,1,male
8621,Zootopia,Music Department_,Christopher Anderson-Bazzoli,Christopher,http://www.imdb.com/name/nm1125129/?ref_=ttfc_fc_cr414#,1,male
8622,Zootopia,Music Department_,Connie Boylan,Connie,http://www.imdb.com/name/nm2000802/?ref_=ttfc_fc_cr415#,0,female
8623,Zootopia,Music Department_,Eric Bradley,Eric,http://www.imdb.com/name/nm1953909/?ref_=ttfc_fc_cr416#,1,male
8624,Zootopia,Music Department_,Jeff Bunnell,Jeff,http://www.imdb.com/name/nm2190275/?ref_=ttfc_fc_cr417#,1,male
8625,Zootopia,Music Department_,Dominick Certo,Dominick,http://www.imdb.com/name/nm0148833/?ref_=ttfc_fc_cr418#,1,male
8626,Zootopia,Music Department_,Ashley Chafin,Ashley,http://www.imdb.com/name/nm0149566/?ref_=ttfc_fc_cr419#,0.1,female
8627,Zootopia,Music Department_,David Coker,David,http://www.imdb.com/name/nm7978714/?ref_=ttfc_fc_cr420#,1,male
8628,Zootopia,Music Department_,Tomas Costanza,Tomas,http://www.imdb.com/name/nm4856092/?ref_=ttfc_fc_cr421#,0.99,male
8629,Zootopia,Music Department_,Mae Crosby,Mae,http://www.imdb.com/name/nm4136235/?ref_=ttfc_fc_cr422#,0.01,female
8630,Zootopia,Music Department_,Stephen M. Davis,Stephen,http://www.imdb.com/name/nm1017049/?ref_=ttfc_fc_cr423#,1,male
8631,Zootopia,Music Department_,Monique Donnelly,Monique,http://www.imdb.com/name/nm0232755/?ref_=ttfc_fc_cr424#,0,female
8632,Zootopia,Music Department_,Mark Gasbarro,Mark,http://www.imdb.com/name/nm0309031/?ref_=ttfc_fc_cr425#,1,male
8633,Zootopia,Music Department_,Earl Ghaffari,Earl,http://www.imdb.com/name/nm0149536/?ref_=ttfc_fc_cr426#,1,male
8634,Zootopia,Music Department_,Vangie Gunn,Vangie,http://www.imdb.com/name/nm0348239/?ref_=ttfc_fc_cr427#,0,female
